Date,Open,High,Low,Close,Volume,RSI,PPO,ADX,MOM,CCI,ROC,WILLR,SMA20,SMA50,SMA100,EMA20,EMA50,EMA100,PSAR,OBV,ADOSC,MFI,ATR,BBANDS_upper,BBANDS_middle,BBANDS_lower,STOCH_K,STOCK_D,MACD,MACD_S,MACD_H
2003-02-25,832.5800170898438,839.5499877929688,818.5399780273438,838.5700073242188,1483700000,,,,,,,,,,,,,,,1483700000.0,,,,,,,,,,,
2003-02-26,838.5700073242188,840.0999755859375,826.6799926757812,827.5499877929688,1374400000,,,,,,,,,,,,,,818.5399780273438,109300000.0,,,,,,,,,,,
2003-02-27,827.5499877929688,842.1900024414062,827.5499877929688,837.280029296875,1287800000,,,,,,,,,,,,,,818.9711779785156,1397100000.0,,,,,,,,,,,
2003-02-28,837.280029296875,847.0,837.280029296875,841.1500244140625,1373300000,,,,,,,,,,,,,,819.8999309570312,2770400000.0,,,,,,,,,,,
2003-03-03,841.1500244140625,852.3400268554688,832.739990234375,834.8099975585938,1208900000,,,,,,,,,,,,,,821.5259350996093,1561500000.0,,,,845.1457601084456,835.8720092773438,826.5982584462419,,,,,
2003-03-04,834.8099975585938,835.4299926757812,821.9600219726562,821.989990234375,1256600000,,,,,,,,,,,,,,852.3400268554688,304900000.0,,,,846.3532500481365,832.556005859375,818.7587616706135,,,,,
2003-03-05,821.989990234375,829.8699951171875,819.0,829.8499755859375,1332700000,,,,,,,,,,,,,,852.3400268554688,1637600000.0,,,,846.2571311100036,833.0160034179687,819.7748757259338,,,,,
2003-03-06,829.8499755859375,829.8499755859375,819.8499755859375,822.0999755859375,1299200000,,,,,,,,,,,,,,851.00642578125,338400000.0,,,,844.7867551577422,829.9799926757812,815.1732301938202,,,,,
2003-03-07,822.0999755859375,829.5499877929688,811.22998046875,828.8900146484375,1368500000,,,,,,,,,,,,,,849.7261687499999,1706900000.0,,,,837.3425572101252,827.5279907226562,817.7134242351873,28.26646798896338,23.05751329377782,,,
2003-03-10,828.8900146484375,828.8900146484375,806.5700073242188,807.47998046875,1255000000,,,,,,,,,,,,,,847.416397453125,451900000.0,-492083525.5190666,,,838.0598938909142,822.0619873046875,806.0640807184608,18.46969126858261,20.23873044200776,,,
2003-03-11,807.47998046875,814.25,800.2999877929688,800.72998046875,1427700000,,,,-37.84002685546875,,-4.5124469662600974,,,,,,,,844.1486862428125,-975800000.0,-931348259.1798624,,,841.2120023236063,817.8099853515625,794.4079683795188,15.8550551839933,20.863738147179767,,,
2003-03-12,800.72998046875,804.1900024414062,788.9000244140625,804.1900024414062,1620000000,,,,-23.3599853515625,,-2.822788435277768,,,,,,,,839.7638163978281,644200000.0,-510924899.388382,,,834.4664963753999,812.6779907226562,790.8894850699126,13.981807100892418,16.10218451782278,,,
2003-03-13,804.1900024414062,832.02001953125,804.1900024414062,831.9000244140625,1816300000,,,,-5.3800048828125,,-0.6425574114469756,,,,,,,,833.6601613597762,2460500000.0,280444231.14730287,,,840.7902977072484,814.6380004882812,788.4857032693141,46.17135925341637,25.3360738461007,,,
2003-03-14,831.8900146484375,841.3900146484375,828.260009765625,833.27001953125,1541900000,,,,-7.8800048828125,64.07176127430486,-0.936813250204882,-30.059909505571,,,,,,,788.9000244140625,4002400000.0,462486162.3022538,,,843.7292264290776,815.5140014648438,787.29877650061,73.86343984128915,44.67220206519932,,,
2003-03-17,833.27001953125,862.7899780273438,827.1699829101562,862.7899780273438,1700420000,57.74295013385574,,,27.97998046875,153.49960536563245,3.351658527159196,-0.0,,,,,,,789.94982421875,5702820000.0,1035956392.1108924,39.339811409464126,17.01285661969866,871.7756200042919,826.5760009765625,781.376381948833,94.75070377381604,71.59516762284052,,,
2003-03-18,862.7899780273438,866.9400024414062,857.3599853515625,866.4500122070312,1555100000,58.78172744602991,,,44.46002197265625,175.53739135396285,5.4088276622418885,-0.6278708000190832,,,,,,,792.8634303710937,7257920000.0,1620568891.5552003,46.94586379422432,16.48193951042331,885.430858827955,839.7200073242187,794.0091558204824,94.63417412153343,87.74943924554621,,,
